OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Region
ORD-10495,2024-09-13,CUST-411,PROD-6533,Webcam HD,Audio,5,379.15,0.14,Bandung
ORD-10496,12/07/2024,CUST-655,PROD-9341,Bluetooth Speaker,Peripherals,5,431.2,0.17,Semarang
ORD-10497,2024-04-10,CUST-883,PROD-2616,Smart Plug,Smart Home,2,297.85,0.01,Bandung
ORD-10498,2024-11-23,CUST-944,PROD-7417,Smartwatch Gen 5,Peripherals,4,360.66,0.11,Medan
ORD-10499,2024-01-13,CUST-575,PROD-6475,Laptop Pro X,Audio,3,367.65,0.0,Surabaya
ORD-10499,2024-11-02,CUST-832,PROD-3617,Power Bank 20000mAh,Audio,4,214.58,0.29,Medan
ORD-10501,2024-05-22,CUST-114,PROD-6148,Power Bank 20000mAh,Electronics,5,38.26,0.26,
ORD-10502,2024-03-22,CUST-126,PROD-7934,Router Wi-Fi 6,Electronics,5,366.7,0.17,Bandung
ORD-10503,2024-12-25,CUST-800,PROD-7546,Bluetooth Speaker,Accessories,3,428.38,0.02,Makassar
ORD-10504,14/12/2024,CUST-675,PROD-1194,Laptop Pro X,Smart Home,1,233.29,0.24,Surabaya
ORD-10505,30/06/2024,CUST-659,PROD-6059,Smart Plug,Peripherals,5,214.63,0.2,Other
ORD-10506,2024-01-29,CUST-545,PROD-5351,Headphones ANC,Audio,4,346.13,0.01,Bandung
ORD-10507,2024-06-12,CUST-277,PROD-5591,Smartphone Ultra,Electronics,2,402.87,0.05,Semarang
ORD-10508,01/08/2024,CUST-781,PROD-7221,Router Wi-Fi 6,Peripherals,3,351.81,0.0,Jakarta
ORD-10509,03/16/2024,CUST-860,PROD-3314,Bluetooth Speaker,Peripherals,3,180.74,0.16,Medan
ORD-10509,2024-11-07,CUST-155,PROD-8890,Portable SSD 1TB,Smart Home,5,98.89,0.21,Jakarta
ORD-10511,2024-04-30,CUST-812,PROD-8808,Bluetooth Speaker,Peripherals,5,70.39,0.03,Jakarta
ORD-10512,2024-01-03,CUST-642,PROD-2787,Laptop Pro X,Audio,1,62.55,0.21,Surabaya
ORD-10513,2024-04-12,CUST-682,PROD-3216,Smartphone Ultra,Accessories,5,175.15,0.07,Bandung
ORD-10514,2024-09-22,CUST-807,PROD-2606,Mechanical Keyboard,Electronics,1,115.38,0.29,Jakarta
ORD-10515,2024-10-01,CUST-822,PROD-1228,Smartphone Ultra,Peripherals,4,254.69,0.27,Surabaya
ORD-10516,2024-03-31,CUST-382,PROD-7536,Smartwatch Gen 5,Peripherals,2,272.2,0.17,
ORD-10517,01/09/2024,CUST-365,PROD-2643,Laptop Pro X,Audio,3,292.54,0.06,Other
ORD-10518,2024-12-25,CUST-702,PROD-9870,Power Bank 20000mAh,Electronics,2,204.13,,Other
ORD-10519,2024-08-20,CUST-273,PROD-7087,Mechanical Keyboard,Audio,4,86.8,0.26,Bandung
ORD-10519,02/07/2024,CUST-754,PROD-9710,Smart Plug,Peripherals,3,333.98,0.08,Jakarta
ORD-10521,2024-10-18,CUST-532,PROD-7327,Headphones ANC,Smart Home,3,295.68,0.23,Makassar
ORD-10522,2024-02-06,CUST-493,PROD-9201,Bluetooth Speaker,Peripherals,5,31.8,0.2,Medan
ORD-10523,04/11/2024,CUST-527,PROD-4713,Power Bank 20000mAh,Smart Home,4,295.67,0.05,Bandung
ORD-10524,2024-03-12,CUST-490,PROD-5611,USB-C Hub,Audio,2,481.41,0.08,Other
ORD-10525,06/30/2024,CUST-890,PROD-2316,USB-C Hub,Accessories,1,53.77,0.1,Jakarta
ORD-10526,03/16/2024,CUST-579,PROD-7325,Smartwatch Gen 5,Electronics,4,286.54,24%,Medan
ORD-10527,2024-02-29,CUST-855,PROD-8625,Power Bank 20000mAh,Audio,3,389.07,0.17,Surabaya
ORD-10528,06/06/2024,CUST-344,PROD-4314,Power Bank 20000mAh,Audio,3,485.82,0.29,Other
ORD-10529,2024-09-01,CUST-324,PROD-1978,Smart Plug,Smart Home,1,101.05,0.27,Bandung
ORD-10529,2024-05-06,CUST-608,PROD-2146,USB-C Hub,Peripherals,4,198.41,0.09,Jakarta
ORD-10531,06/02/2024,CUST-484,PROD-1415,Headphones ANC,Electronics,3,244.86,0.25,Makassar
ORD-10532,2024-09-18,CUST-797,PROD-8890,Laptop Pro X,Smart Home,1,220.52,0.02,Surabaya
ORD-10533,2024-03-13,CUST-165,PROD-5383,Portable SSD 1TB,Smart Home,2,488.67,0.23,Surabaya
ORD-10534,2024-05-05,CUST-404,PROD-9191,Power Bank 20000mAh,Accessories,1,22.16,0.27,Bandung
ORD-10535,2024-04-25,CUST-242,PROD-1561,Lapt0p Pr0 X,Audio,2,90.0,0.18,Makassar
ORD-10536,2024-04-02,CUST-987,PROD-6534,Power Bank 20000mAh,Audio,1,233.76,0.22,Other
ORD-10537,2024-08-14,CUST-629,PROD-7845,Smartphone Ultra,Peripherals,4,169.48,0.26,Semarang
ORD-10538,2024-09-23,CUST-999,PROD-7747,Wireless Earbuds,Peripherals,1,229.71,0.06,Bandung
ORD-10539,2024-10-13,CUST-902,PROD-9765,Smart Plug,Accessories,1,427.16,0.05,Surabaya
ORD-10539,2024-06-13,CUST-494,PROD-1013,Laptop Pro X,Peripherals,2,106.08,,Jakarta
ORD-10541,2024-09-17,CUST-571,PROD-7062,Router Wi-Fi 6,Smart Home,2,318.94,0.28,Surabaya
ORD-10542,2024-11-09,CUST-382,PROD-4707,Mechanical Keyboard,Accessories,5,454.75,,Jakarta
ORD-10543,26/07/2024,CUST-732,PROD-2243,USB-C Hub,Electronics,2,167.74,0.06,Semarang
ORD-10544,26/10/2024,CUST-472,PROD-3029,Webcam HD,Accessories,2,401.13,0.22,Semarang
ORD-10545,07/04/2024,CUST-493,PROD-6535,Gaming MOUSE,Smart Home,2,212.08,0.24,Surabaya
ORD-10546,2024-07-10,CUST-826,PROD-2690,Power Bank 20000mAh,Peripherals,3,233.02,0.23,Makassar
ORD-10547,2024-04-16,CUST-101,PROD-2874,Power Bank 20000mAh,Electronics,1,499.57,0.25,
ORD-10548,04/25/2024,CUST-914,PROD-7486,Gaming MOUSE,Smart Home,4,44.41,0.08,Jakarta
ORD-10549,02/20/2024,CUST-342,PROD-4371,Laptop Pro X,Peripherals,1,261.88,0.11,Bandung
ORD-10549,2024-05-04,CUST-146,PROD-7936,Bluetooth Speaker,Electronics,5,238.9,0.25,Semarang
ORD-10551,2024-06-30,CUST-737,PROD-5075,Gaming MOUSE,Accessories,4,181.95,0.0,Medan
ORD-10552,2024-11-16,CUST-434,PROD-4552,Wireless Earbuds,Audio,2,272.8,0.2,Makassar
ORD-10553,06/19/2024,CUST-584,PROD-3526,USB-C Hub,Accessories,4,127.58,,Other
ORD-10554,2024-02-04,CUST-131,PROD-7034,Gaming Mouse,Audio,2,282.03,0.28,Bandung
ORD-10555,2024-07-27,CUST-889,PROD-1770,Bluetooth Speaker,Peripherals,4,439.5,0.25,Other
ORD-10556,2024-05-22,CUST-839,PROD-8110,USB-C Hub,Audio,5,283.39,0.21,Medan
ORD-10557,2024-10-04,CUST-851,PROD-6348,USB-C Hub,Accessories,3,258.04,0.3,Other
ORD-10558,25/09/2024,CUST-275,PROD-5631,Monitor 27-inch,Peripherals,3,161.8,0.25,Semarang
ORD-10559,01/20/2024,CUST-653,PROD-5158,Laptop Pro X,Audio,4,29.73,0.14,Jakarta
ORD-10559,2024-12-27,CUST-137,PROD-8720,Monitor 27-inch,Smart Home,2,307.02,,
ORD-10561,2024-11-25,CUST-505,PROD-6717,Mechanical Keyboard,Audio,1,437.38,0.05,Surabaya
ORD-10562,2024-04-14,CUST-411,PROD-1604,Laptop Pro X,Peripherals,4,84.96,,Jakarta
ORD-10563,20/07/2024,CUST-315,PROD-2380,Webcam HD,Accessories,1,144.27,0.06,Jakarta
ORD-10564,07/11/2024,CUST-719,PROD-4587,Portable SSD 1TB,Audio,3,260.15,0.15,Medan
ORD-10565,2024-11-26,CUST-482,PROD-8890,Smart Plug,Accessories,1,368.05,0.04,Semarang
ORD-10566,2024-11-13,CUST-458,PROD-3710,Gaming MOUSE,Accessories,3,38.73,0.29,Bandung
ORD-10567,2024-06-15,CUST-312,PROD-9960,Smartphone Ultra,Peripherals,3,373.67,1%,Makassar
ORD-10568,12/06/2024,CUST-414,PROD-4035,Gaming Mouse,Smart Home,2,240.58,0.01,Bandung
ORD-10569,09/18/2024,CUST-895,PROD-5350,USB-C Hub,Accessories,5,228.5,0.23,Bandung
ORD-10569,2024-04-08,CUST-857,PROD-5601,Smartphone Ultra,Audio,1,232.42,,Makassar
ORD-10571,2024-12-25,CUST-251,PROD-1308,Smartwatch Gen 5,Smart Home,2,84.97,0.22,Makassar
ORD-10572,2024-07-25,CUST-335,PROD-5717,Laptop Pro X,Peripherals,1,297.54,,Surabaya
ORD-10573,2024-10-12,CUST-427,PROD-6474,Smartphone Ultra,Electronics,4,219.7,0.21,Surabaya
ORD-10574,2024-02-12,CUST-327,PROD-9537,Smartwatch Gen 5,Electronics,4,407.4,0.18,Surabaya
ORD-10575,2024-08-19,CUST-744,PROD-4976,Power Bank 20000mAh,Peripherals,1,433.13,0.23,Medan
ORD-10576,30/12/2024,CUST-237,PROD-7587,Portable SSD 1TB,Electronics,3,175.55,0.01,Bandung
ORD-10577,2024-07-17,CUST-737,PROD-4731,Monitor 27inch,Smart Home,4,61.54,0.23,Semarang
ORD-10578,2024-01-09,CUST-144,PROD-5743,Router Wi-Fi 6,Peripherals,3,145.2,0.02,Jakarta
ORD-10579,2024-09-23,CUST-737,PROD-2880,Mechanical Keyboard,Accessories,1,324.3,0.03,Other
ORD-10579,2024-09-16,CUST-338,PROD-9430,Router Wi-Fi 6,Smart Home,4,37.68,0.17,Semarang
ORD-10581,2024-06-14,CUST-255,PROD-2988,Webcam HD,Electronics,3,114.88,3%,Medan
ORD-10582,2024-10-05,CUST-861,PROD-7759,Wireless Earbuds,Electronics,5,94.98,,Other
ORD-10583,08/07/2024,CUST-338,PROD-6137,USB-C Hub,Smart Home,3,449.59,0.19,Makassar
ORD-10584,02/28/2024,CUST-246,PROD-4989,Gaming MOUSE,Audio,2,176.84,0.18,Bandung
ORD-10585,2024-11-20,CUST-812,PROD-3823,Smartwatch Gen 5,Electronics,5,36.01,0.05,Jakarta
ORD-10586,2024-09-13,CUST-612,PROD-6591,Router Wi-Fi 6,Smart Home,4,404.22,0.05,Makassar
ORD-10587,2024-09-18,CUST-702,PROD-4957,Smart Plug,Electronics,1,233.32,0.01,Bandung
ORD-10588,2024-03-04,CUST-758,PROD-7350,USB-C Hub,Smart Home,5,383.18,0.18,Surabaya
ORD-10589,07/31/2024,CUST-127,PROD-5732,Webcam HD,Accessories,5,247.93,0.26,Jakarta
ORD-10589,2024-07-27,CUST-310,PROD-9924,Monitor 27-inch,Electronics,1,23.85,0.3,Jakarta
ORD-10591,04/19/2024,CUST-261,PROD-3545,Smartwatch Gen 5,Peripherals,1,370.17,,Surabaya
ORD-10592,2024-07-16,CUST-285,PROD-2042,Smart Plug,Smart Home,4,143.9,0.09,Other
ORD-10593,2024-09-26,CUST-612,PROD-6779,USB-C Hub,Smart Home,5,401.97,0.24,Surabaya
ORD-10594,04/13/2024,CUST-332,PROD-3183,Smartwatch Gen 5,Accessories,2,354.74,0.21,Medan
ORD-10595,2024-11-09,CUST-492,PROD-8022,Power Bank 20000mAh,accessories,5,207.93,,Other
ORD-10596,2024-02-04,CUST-100,PROD-1809,Smartphone Ultra,Smart Home,4,200.26,0.05,Other
ORD-10597,2024-01-15,CUST-406,PROD-8867,Headphones ANC,Peripherals,3,318.41,0.02,Surabaya
ORD-10598,24/09/2024,CUST-151,PROD-6944,Webcam HD,Electronics,1,67.82,0.18,Jakarta
ORD-10599,2024-04-30,CUST-106,PROD-8600,Power Bank 20000mAh,Smart Home,1,449.48,,Medan
ORD-10599,2024-10-31,CUST-196,PROD-2471,Router Wi-Fi 6,Peripherals,5,127.76,0.04,Jakarta
ORD-10601,2024-03-17,CUST-494,PROD-2448,Smartphone Ultra,Accessories,2,363.89,0.28,Jakarta
ORD-10602,10/29/2024,CUST-246,PROD-5226,Wireless Earbuds,Peripherals,2,58.84,,Jakarta
ORD-10603,2024-06-02,CUST-756,PROD-7741,Power Bank 20000mAh,Accessories,1,365.47,0.09,Surabaya
ORD-10604,2024-05-29,CUST-203,PROD-4999,Wireless Earbuds,Electronics,3,338.2,0.27,
ORD-10605,2024-06-06,CUST-512,PROD-7956,Gaming Mouse,Electronics,1,75.69,0.01,Makassar
ORD-10606,2024-10-13,CUST-579,PROD-3277,Gaming MOUSE,Electronics,4,387.62,0.0,Surabaya
ORD-10607,2024-05-18,CUST-560,PROD-6874,Wireless Earbuds,Smart Home,1,68.68,0.01,Jakarta
ORD-10608,2024-11-13,CUST-433,PROD-8913,Router Wi-Fi 6,Audio,4,242.63,0.27,Medan
ORD-10609,01/20/2024,CUST-204,PROD-1735,Smart Plug,Electronics,2,447.41,0.06,Jakarta
ORD-10609,18/12/2024,CUST-414,PROD-3297,Smartphone Ultra,Smart Home,1,326.34,0.14,Semarang
ORD-10611,09/13/2024,CUST-889,PROD-4368,Monitor 27inch,Smart Home,4,271.09,0.28,Bandung
ORD-10612,2024-04-29,CUST-757,PROD-4935,Headphones ANC,Electronics,3,383.01,0.08,Surabaya
ORD-10613,2024-12-13,CUST-573,PROD-1384,Power Bank 20000mAh,Accessories,5,336.08,2%,Semarang
ORD-10614,2024-02-14,CUST-724,PROD-1898,Headphones ANC,Accessories,1,211.96,0.12,Semarang
ORD-10615,21/08/2024,CUST-496,PROD-9076,Bluetooth Speaker,Accessories,4,136.83,0.03,Surabaya
ORD-10616,2024-05-11,CUST-729,PROD-6310,Monitor 27-inch,peripherals,4,364.06,,
ORD-10617,14/09/2024,CUST-395,PROD-2286,Power Bank 20000mAh,Accessories,3,215.44,0.11,Surabaya
ORD-10618,15/06/2024,CUST-943,PROD-6011,Power Bank 20000mAh,Audio,3,407.55,0.05,Jakarta
ORD-10619,05/21/2024,CUST-470,PROD-7145,Webcam HD,Smart Home,5,336.81,0.24,Bandung
ORD-10619,2024-05-16,CUST-608,PROD-5484,Headphones ANC,Electronics,3,495.9,0.16,Surabaya
ORD-10621,2024-11-13,CUST-309,PROD-8062,Smartphone Ultra,Audio,1,220.4,0.19,Medan
ORD-10622,2024-02-08,CUST-176,PROD-8532,Router Wi-Fi 6,Smart Home,3,127.43,,Makassar
ORD-10623,2024-12-03,CUST-806,PROD-6158,Bluetooth Speaker,audio,1,450.73,0.05,Other
ORD-10624,2024-12-28,CUST-200,PROD-9950,Mechanical Keyboard,Audio,2,262.63,0.17,Jakarta
ORD-10625,2024-12-05,CUST-511,PROD-7173,Laptop Pro X,Peripherals,2,407.49,0.25,Bandung
ORD-10626,2024-04-26,CUST-400,PROD-5376,Monitor 27inch,Electronics,1,471.63,0.01,Bandung
ORD-10627,2024-01-29,CUST-133,PROD-6735,Headphones ANC,Smart Home,3,496.89,0.28,Bandung
ORD-10628,2024-09-19,CUST-757,PROD-3849,Smartwatch Gen 5,Smart Home,5,62.15,0.05,Jakarta
ORD-10629,2024-10-27,CUST-582,PROD-4792,Wireless Earbuds,Electronics,3,208.35,0.03,Bandung
ORD-10629,2024-08-13,CUST-436,PROD-1731,Power Bank 20000mAh,Electronics,4,266.11,,Jakarta
ORD-10631,2024-10-15,CUST-578,PROD-7898,Smartwatch Gen 5,Electronics,2,318.79,,Bandung
ORD-10632,2024-06-09,CUST-113,PROD-1960,Portable SSD 1TB,audio,2,246.96,0.08,
ORD-10633,2024-01-20,CUST-850,PROD-9659,USB-C Hub,Smart Home,2,262.68,0.14,Surabaya
ORD-10634,2024-11-03,CUST-971,PROD-4174,Laptop Pro X,Audio,5,389.7,0.13,Surabaya
ORD-10635,2024-08-19,CUST-814,PROD-8071,Power Bank 20000mAh,Electronics,5,62.65,0.01,Surabaya
ORD-10636,04/18/2024,CUST-706,PROD-6526,Headphones ANC,Smart Home,2,341.78,0.26,Jakarta
ORD-10637,2024-10-17,CUST-289,PROD-6132,Mechanical Keyboard,Smart Home,4,96.24,0.13,Bandung
ORD-10638,2024-01-05,CUST-740,PROD-6221,Headphones ANC,Audio,3,245.19,0.28,Jakarta
ORD-10639,2024-02-13,CUST-862,PROD-6056,Smartwatch G3n 5,Audio,2,433.61,0.23,Surabaya
ORD-10639,2024-12-30,CUST-420,PROD-7352,Bluetooth Speaker,Accessories,5,370.47,0.25,Semarang
ORD-10641,06/30/2024,CUST-864,PROD-2242,USB-C Hub,Accessories,3,68.92,0.04,Jakarta
ORD-10642,2024-01-27,CUST-174,PROD-4300,Laptop Pro X,Electronics,5,187.8,0.12,Jakarta
ORD-10643,11/18/2024,CUST-521,PROD-3387,Bluetooth Speaker,Electronics,5,167.27,0.2,Jakarta
ORD-10644,2024-05-22,CUST-567,PROD-4183,Mechanical Keyboard,Electronics,3,467.67,,Bandung
ORD-10645,08/26/2024,CUST-192,PROD-8998,Headphones ANC,Smart Home,1,110.65,0.04,
ORD-10646,10/19/2024,CUST-384,PROD-3243,Wireless Earbuds,Electronics,4,245.72,0.04,Semarang
ORD-10647,08/18/2024,CUST-758,PROD-9690,Portable SSD 1TB,Peripherals,5,238.16,0.16,
ORD-10648,2024-10-27,CUST-694,PROD-4011,Bluetooth Speaker,Accessories,5,92.81,0.2,Surabaya
ORD-10649,09/25/2024,CUST-354,PROD-2805,Portable SSD 1TB,Smart Home,4,232.33,0.08,Surabaya
ORD-10649,2024-03-15,CUST-876,PROD-7074,Power Bank 20000mAh,Electronics,5,302.19,,Bandung
ORD-10651,2024-02-23,CUST-101,PROD-3297,Portable SSD 1TB,Audio,3,250.41,,
ORD-10652,2024-08-08,CUST-267,PROD-3378,Headphones ANC,Smart Home,3,382.9,15%,Bandung
ORD-10653,02/07/2024,CUST-953,PROD-5121,Gaming Mouse,Smart Home,2,378.69,,Surabaya
ORD-10654,10/30/2024,CUST-624,PROD-8629,Smartwatch Gen 5,Electronics,2,459.08,0.26,Other
ORD-10655,2024-08-27,CUST-112,PROD-2790,Smart Plug,Smart Home,5,283.44,0.17,Jakarta
ORD-10656,2024-12-30,CUST-562,PROD-2459,Gaming Mouse,Electronics,2,84.2,0.2,Semarang
ORD-10657,2024-12-08,CUST-479,PROD-7320,Smart Plug,Electronics,4,415.71,0.02,Surabaya
ORD-10658,2024-11-06,CUST-495,PROD-9751,Smartphone Ultra,Peripherals,5,493.27,17%,Bandung
ORD-10659,2024-11-28,CUST-976,PROD-6080,USB-C Hub,Smart Home,5,115.82,0.02,Medan
ORD-10659,2024-05-02,CUST-308,PROD-9091,Monitor 27-inch,Smart Home,5,147.77,,Surabaya
ORD-10661,08/09/2024,CUST-778,PROD-8227,Webcam HD,Accessories,1,162.07,0.05,Surabaya
ORD-10662,2024-10-04,CUST-474,PROD-3900,Bluetooth Speaker,Audio,4,214.02,0.29,Jakarta
ORD-10663,08/02/2024,CUST-198,PROD-4030,Wireless Earbuds,Smart Home,1,47.91,0.02,Other
ORD-10664,2024-01-24,CUST-593,PROD-8505,Laptop Pro X,Audio,4,391.09,,Surabaya
ORD-10665,02/08/2024,CUST-583,PROD-8572,Portable SSD 1TB,Smart Home,2,118.81,0.29,Bandung
ORD-10666,2024-03-03,CUST-105,PROD-4276,Headphones ANC,Audio,3,482.3,,Semarang
ORD-10667,2024-08-31,CUST-435,PROD-5230,Wireless Earbuds,Audio,4,361.36,,Bandung
ORD-10668,2024-06-28,CUST-588,PROD-5949,Portable SSD 1TB,Peripherals,5,433.37,0.03,Surabaya
ORD-10669,2024-08-29,CUST-268,PROD-3701,Gaming MOUSE,Accessories,5,283.32,0.04,Surabaya
ORD-10669,2024-09-07,CUST-326,PROD-3213,Portable SSD 1TB,Audio,3,493.28,11%,Jakarta
ORD-10671,08/20/2024,CUST-763,PROD-5720,Portable SSD 1TB,Accessories,3,443.18,0.26,Surabaya
ORD-10672,2024-01-14,CUST-593,PROD-9816,Webcam HD,Peripherals,3,66.0,0.2,Makassar
ORD-10673,2024-02-04,CUST-601,PROD-4916,Smart Plug,Peripherals,2,59.79,,Semarang
ORD-10674,08/05/2024,CUST-635,PROD-4485,Bluetooth Speaker,Electronics,2,406.72,0.22,Semarang
ORD-10675,2024-05-21,CUST-287,PROD-8572,USB-C Hub,Peripherals,3,325.83,0.16,Jakarta
ORD-10676,2024-02-23,CUST-985,PROD-7254,Smartphone Ultra,Electronics,2,361.09,0.21,Bandung
ORD-10677,2024-12-04,CUST-462,PROD-8686,Router Wi-Fi 6,Accessories,3,96.21,0.22,Bandung
ORD-10678,2024-11-29,CUST-829,PROD-1412,Webcam HD,Accessories,5,166.29,0.14,Bandung
ORD-10679,04/04/2024,CUST-883,PROD-4667,Laptop Pro X,Audio,3,218.65,0.13,Semarang
ORD-10679,2024-06-17,CUST-686,PROD-8927,Wireless Earbuds,Accessories,5,440.97,0.03,Surabaya
ORD-10681,2024-07-07,CUST-413,PROD-4332,Smartph0n3 Ultra,Electronics,2,446.86,4%,Medan
ORD-10682,2024-02-13,CUST-464,PROD-8050,Laptop Pro X,Peripherals,4,99.33,0.05,Semarang
ORD-10683,2024-07-10,CUST-937,PROD-9100,USB-C Hub,Electronics,3,220.59,0.1,Bandung
ORD-10684,06/25/2024,CUST-380,PROD-9410,Portable SSD 1TB,Electronics,4,66.99,0.15,Other
ORD-10685,09/17/2024,CUST-165,PROD-5582,Monitor 27inch,peripherals,4,189.99,0.07,Surabaya
ORD-10686,04/24/2024,CUST-718,PROD-2415,Smartwatch Gen 5,Smart Home,3,441.18,0.07,
ORD-10687,2024-12-10,CUST-227,PROD-5168,Wireless Earbuds,Accessories,5,142.24,0.21,Jakarta
ORD-10688,11/07/2024,CUST-925,PROD-9304,Blu3t00th Sp3ak3r,Electronics,3,137.81,0.22,Semarang
ORD-10689,2024-07-17,CUST-434,PROD-1228,Smart Plug,smart home,5,228.45,10%,Jakarta
ORD-10689,2024-11-20,CUST-118,PROD-9591,USB-C Hub,Peripherals,1,268.99,0.25,Other
ORD-10691,22/01/2024,CUST-268,PROD-7855,Router Wi-Fi 6,Electronics,2,94.13,0.08,Jakarta
ORD-10692,04/20/2024,CUST-231,PROD-7855,Lapt0p Pr0 X,Accessories,2,372.31,0.23,Bandung
ORD-10693,2024-09-02,CUST-633,PROD-9781,Power Bank 20000mAh,Electronics,4,433.16,0.29,Bandung
ORD-10694,20/04/2024,CUST-917,PROD-3711,Wireless Earbuds,Audio,2,428.24,,Makassar
ORD-10695,09/22/2024,CUST-846,PROD-2762,Bluetooth Speaker,Electronics,5,106.66,0.02,Bandung
ORD-10696,2024-11-13,CUST-594,PROD-5538,Headphones ANC,Audio,3,255.34,0.24,Jakarta
ORD-10697,2024-11-14,CUST-812,PROD-1621,Mechanical Keyboard,Audio,5,335.25,0.21,Makassar
ORD-10698,2024-10-13,CUST-419,PROD-2483,Gaming Mouse,Smart Home,5,155.79,0.01,Semarang
ORD-10699,2024-11-03,CUST-363,PROD-7223,Webcam HD,Peripherals,1,422.41,0.27,Medan
ORD-10699,2024-05-13,CUST-491,PROD-3770,Monitor 27-inch,Electronics,3,182.02,0.14,Surabaya
ORD-10701,2024-06-10,CUST-344,PROD-3153,Smartphone Ultra,Smart Home,4,329.91,0.2,
ORD-10702,2024-01-18,CUST-607,PROD-2737,Mechanical Keyboard,Peripherals,2,272.38,0.2,
ORD-10703,2024-07-09,CUST-720,PROD-5260,Headphones ANC,Peripherals,5,465.25,0.24,Medan
ORD-10704,2024-12-02,CUST-556,PROD-6977,Monitor 27inch,Accessories,1,145.83,0.16,Jakarta
ORD-10705,2024-04-02,CUST-844,PROD-8404,Blu3t00th Sp3ak3r,Accessories,5,391.87,0.0,Jakarta
ORD-10706,12/07/2024,CUST-748,PROD-4033,Monitor 27-inch,Peripherals,2,196.25,,Bandung
ORD-10707,2024-05-28,CUST-740,PROD-9497,Smartph0n3 Ultra,Accessories,2,499.42,0.12,Other
ORD-10708,09/30/2024,CUST-302,PROD-3109,Smartphone Ultra,Accessories,5,154.1,,Surabaya
ORD-10709,13/10/2024,CUST-262,PROD-5379,Smart Plug,Smart Home,4,446.28,0.26,Other
ORD-10709,10/16/2024,CUST-366,PROD-2797,Wireless Earbuds,Smart Home,4,105.01,0.27,Bandung
ORD-10711,2024-09-10,CUST-420,PROD-3915,Router Wi-Fi 6,Accessories,4,273.42,0.21,Surabaya
ORD-10712,2024-08-09,CUST-304,PROD-5161,Power Bank 20000mAh,Audio,4,193.46,0.16,Semarang
ORD-10713,2024-02-07,CUST-809,PROD-1227,Portable SSD 1TB,Electronics,5,320.6,0.1,
ORD-10714,2024-05-17,CUST-944,PROD-5246,R0ut3r Wi-Fi 6,Audio,4,275.29,0.23,
ORD-10715,2024-07-01,CUST-190,PROD-6708,Smart Plug,Accessories,4,392.85,0.27,Semarang
ORD-10716,2024-02-23,CUST-327,PROD-8591,Power Bank 20000mAh,Electronics,5,30.68,6%,
ORD-10717,2024-04-10,CUST-861,PROD-3802,Smartphone Ultra,Accessories,2,178.79,0.05,Jakarta
ORD-10718,2024-04-17,CUST-663,PROD-2198,Wir3l3ss Earbuds,Audio,5,277.12,0.28,Semarang
ORD-10719,2024-04-29,CUST-183,PROD-6678,Laptop Pro X,Accessories,2,331.01,0.06,Makassar
ORD-10719,2024-11-08,CUST-311,PROD-6537,USB-C Hub,Electronics,2,322.82,0.09,Surabaya
ORD-10721,2024-01-22,CUST-678,PROD-2425,Smartph0n3 Ultra,Accessories,3,435.8,0.08,Medan
ORD-10722,2024-02-18,CUST-574,PROD-5586,Portable SSD 1TB,Electronics,4,234.16,0.0,Jakarta
ORD-10723,2024-10-26,CUST-400,PROD-8150,Monitor 27inch,Electronics,3,52.11,0.1,Semarang
ORD-10724,2024-08-25,CUST-641,PROD-7424,Router Wi-Fi 6,Peripherals,5,189.48,,Jakarta
ORD-10725,2024-12-17,CUST-127,PROD-2859,Smart Plug,Peripherals,4,201.53,0.07,Surabaya
ORD-10726,2024-08-22,CUST-470,PROD-9638,USB-C Hub,Smart Home,3,430.3,0.26,
ORD-10727,06/08/2024,CUST-209,PROD-4775,Monitor 27inch,Peripherals,5,316.85,0.24,Surabaya
ORD-10728,2024-12-24,CUST-778,PROD-8332,Smart Plug,Audio,2,347.03,0.13,Other
ORD-10729,2024-10-25,CUST-404,PROD-3866,Monitor 27inch,Accessories,4,105.17,0.28,Other
ORD-10729,2024-07-21,CUST-141,PROD-9320,USB-C Hub,Peripherals,5,165.57,,Bandung
ORD-10731,2024-10-05,CUST-922,PROD-7542,Router Wi-Fi 6,Accessories,2,204.69,0.17,Surabaya
ORD-10732,2024-12-14,CUST-498,PROD-4380,Bluetooth Speaker,Peripherals,5,128.36,,Medan
ORD-10733,2024-12-10,CUST-206,PROD-6785,Wireless Earbuds,Electronics,2,138.56,,Semarang
ORD-10734,2024-06-29,CUST-112,PROD-1906,Laptop Pro X,Electronics,3,331.67,0.21,Bandung
ORD-10735,2024-10-26,CUST-554,PROD-2642,Bluetooth Speaker,Audio,2,126.35,0.09,Makassar
ORD-10736,2024-06-18,CUST-290,PROD-1163,Smart Plug,Electronics,5,302.75,0.2,Other
ORD-10737,25/11/2024,CUST-640,PROD-4169,USB-C Hub,Audio,2,46.13,,
ORD-10738,2024-01-05,CUST-778,PROD-8044,Gaming Mouse,Accessories,1,262.93,0.01,Surabaya
ORD-10739,2024-07-08,CUST-832,PROD-4007,Smartphone Ultra,Electronics,1,463.06,0.07,Surabaya
ORD-10739,2024-01-14,CUST-269,PROD-5099,Headphones ANC,Audio,2,234.78,,Surabaya
ORD-10741,12/28/2024,CUST-445,PROD-1022,Smart Plug,Smart Home,2,149.71,0.25,Bandung
